Pitch (MIDI);Time (s);Intensity
48;0.225826263;0.003684838
55;0.019082308;0.10698781
55;0.031284571;0.11923317
55;0.02045846;0.10687091
55;0.020008087;0.10277766
55;0.033147097;0.098435014
55;0.017004967;0.10713462
55;0.020243883;0.10515676
55;0.034064531;0.096324086
55;0.019646168;0.09023662
55;0.019606829;0.08239672
55;0.026248217;0.07223349
55;0.019873142;0.05935736
55;0.02502346;0.04321076
55;0.018497467;0.027015379
55;0.025476694;0.016979586
55;0.025201082;0.01115149
55;0.019997597;0.008653379
55;0.02982378;0.006186039
55;0.019985914;0.003602353
85;0.276245832;0.06225157
67;0.01997757;0.1125635
52;0.034225702;0.11168486
40;0.01499939;0.10774282
40;0.024985313;0.111543655
40;0.025930405;0.11557862
52;0.020289421;0.11899767
52;0.019958735;0.11401378
52;0.032976627;0.1271894
52;0.020551682;0.121642984
52;0.018993855;0.13148266
52;0.02094388;0.12304617
52;0.029588461;0.12473134
52;0.019661665;0.10626648
52;0.020375967;0.09835509
52;0.030635595;0.10600003
52;0.020440578;0.12424029
52;0.020060778;0.12330856
52;0.028806925;0.122650795
52;0.020401001;0.11965917
52;0.020297766;0.12810914
52;0.029769182;0.13023071
52;0.017229795;0.13123034
52;0.020218134;0.13159733
52;0.028467894;0.13674353
52;0.025041342;0.13579474
52;0.016845226;0.13629657
52;0.030059576;0.11900594
52;0.019774675;0.10292353
52;0.020071983;0.09412136
52;0.030527115;0.108744584
52;0.017555475;0.12425286
52;0.019659519;0.10755777
52;0.034982443;0.10962584
52;0.020361423;0.109968655
52;0.017912388;0.11779246
52;0.030458689;0.1179144
52;0.021693945;0.119036235
52;0.015011072;0.12242146
52;0.030072212;0.11960768
52;0.019649029;0.1258702
52;0.019987106;0.13250113
52;0.020198584;0.13123545
52;0.032663584;0.120692916
40;0.020027637;0.10058773
40;0.019755125;0.089602605
40;0.030182362;0.061284166
40;0.019789457;0.0545389
40;0.020294189;0.023149826
40;0.029754639;0.017946333
40;0.02021122;0.012428749
40;0.01977706;0.008980813
52;0.030439377;0.008803277
52;0.020000219;0.00375904
52;0.021777391;0.00332534
72;0.166586637;0.10083755
67;0.018886328;0.101107135
40;0.019980192;0.10354746
40;0.034769773;0.101206064
40;0.01838851;0.104788944
40;0.018330574;0.10453335
52;0.028846741;0.10460718
52;0.019905806;0.1070178
52;0.02331686;0.11096223
52;0.020689487;0.109991945
52;0.029982567;0.1143685
52;0.01873827;0.121154696
52;0.01498723;0.123584315
52;0.035852432;0.12744227
52;0.016492128;0.11709741
52;0.019962788;0.12334481
52;0.029974222;0.12822087
52;0.024142027;0.1205333
52;0.019997597;0.11832705
52;0.029981136;0.11410838
52;0.014992952;0.12037207
52;0.028560162;0.12622136
52;0.024971724;0.11624378
52;0.019986391;0.12383328
52;0.02007103;0.12949418
52;0.030872345;0.13237019
52;0.020511866;0.1296611
52;0.015036583;0.13144162
52;0.030496359;0.11721541
52;0.019791126;0.11378142
52;0.024972439;0.12426346
52;0.029980421;0.11399441
52;0.015327215;0.11076656
52;0.019922495;0.11115093
52;0.030960321;0.107052945
52;0.023938656;0.114596575
52;0.015167952;0.11184423
52;0.034806252;0.112580106
52;0.018896103;0.11818818
52;0.014535904;0.119507186
52;0.024014711;0.12725006
52;0.030208588;0.130707
52;0.019762516;0.13614315
52;0.020884275;0.13011147
52;0.026651144;0.12778552
40;0.024954557;0.12088321
40;0.016370296;0.09517525
40;0.027328968;0.07452866
40;0.026148319;0.046478305
40;0.020009756;0.025523452
40;0.02994895;0.016810067
40;0.019249916;0.013809974
40;0.014733076;0.011451018
40;0.032629251;0.004793543
52;0.019990444;0.003672912
52;0.137490034;0.028771771
73;0.026065111;0.11856385
67;0.030109882;0.101368316
40;0.020015478;0.10495076
40;0.019032001;0.10099137
40;0.027207136;0.10666479
40;0.019311666;0.105816215
52;0.019985914;0.1069514
52;0.020476341;0.10761816
52;0.027340651;0.11370457
52;0.022220373;0.11297863
52;0.019992352;0.11433406
52;0.029224634;0.12606171
52;0.023753166;0.12554061
52;0.021178722;0.13373508
52;0.024993181;0.11867975
52;0.019990206;0.11298396
52;0.024381161;0.1109483
55;0.030601978;0.11931705
55;0.019988537;0.119861424
55;0.020029306;0.12065912
55;0.029335022;0.12557064
55;0.020823479;0.1304076
55;0.019990683;0.13305958
55;0.029982328;0.13780625
55;0.015004158;0.14026584
55;0.0248878;0.1454714
55;0.02499032;0.14785522
55;0.019983768;0.15516603
55;0.019993305;0.14822109
55;0.034061432;0.13861166
55;0.019761801;0.12502803
55;0.021483183;0.10635519
43;0.024988413;0.11725634
43;0.024498701;0.1207181
43;0.020549059;0.12076427
43;0.020028591;0.108190164
43;0.02499032;0.09606167
43;0.02018404;0.081259586
43;0.018378496;0.07324829
43;0.031714678;0.06419988
43;0.01997304;0.046132635
43;0.01996541;0.034530245
43;0.028430223;0.019608421
89;0.021869421;0.010630926
89;0.020002365;0.005438887
43;0.029763699;0.062492404
50;0.024261475;0.09867119
50;0.015223265;0.09665322
50;0.030586958;0.100237586
50;0.020773411;0.108788766
50;0.020727396;0.113757946
50;0.028669119;0.11783742
50;0.024780035;0.12677306
50;0.015264988;0.11551859
50;0.029752254;0.11034172
50;0.020107985;0.0945209
50;0.019897938;0.089117736
50;0.030237913;0.07361995
50;0.019925117;0.06479394
50;0.019795418;0.056974765
50;0.035041809;0.093016535
50;0.015203714;0.11231284
52;0.020007849;0.10279896
40;0.02975297;0.09977664
40;0.024994373;0.10202564
52;0.015075922;0.1023644
52;0.020166159;0.10877802
52;0.029981375;0.101266116
52;0.020244598;0.112577334
52;0.019982338;0.11327721
52;0.029275656;0.11366278
52;0.024708271;0.11409606
52;0.014965773;0.12947913
52;0.030907154;0.12156322
52;0.019995451;0.13411553
52;0.019985676;0.12407213
52;0.029983282;0.13659494
52;0.020256281;0.1301999
52;0.020218849;0.117325895
52;0.029981852;0.095165536
48;0.01901269;0.088864185
48;0.021296024;0.0741544
48;0.029971123;0.065715715
48;0.019990921;0.047829613
48;0.020193338;0.038355496
48;0.030089617;0.030058824
48;0.020204067;0.019281307
48;0.01979661;0.015565918
48;0.029968262;0.014614582
48;0.020192623;0.009537374
52;0.020330191;0.014981979
76;0.029763699;0.05216254
43;0.019990683;0.04952998
43;0.020003557;0.033476923
43;0.020324707;0.02629203
43;0.030169964;0.023794124
43;0.019824743;0.023949664
43;0.020184278;0.027675636
43;0.030159235;0.026528232
43;0.020160675;0.022775687
43;0.019835949;0.019526763
43;0.02994585;0.011562876
43;0.021731853;0.006927846
43;0.019906282;0.004753359
43;0.029402971;0.00355669
80;0.389864445;0.07870604
53;0.026836872;0.110636525
53;0.019988775;0.11186459
53;0.023515224;0.11124689
53;0.01955986;0.10605356
53;0.029964685;0.116250716
53;0.019989014;0.11594927
53;0.015031815;0.11351954
53;0.029782057;0.117346756
53;0.02220273;0.12114179
53;0.024949074;0.118849955
53;0.025023937;0.12529168
53;0.022975206;0.1347132
53;0.021335125;0.13277079
53;0.02381444;0.14026721
53;0.023182869;0.1433304
53;0.015025616;0.12711251
53;0.036417723;0.12349628
53;0.019985914;0.12335766
53;0.020172119;0.12797725
53;0.026478767;0.13141519
53;0.019897461;0.12899856
53;0.018701792;0.13406016
53;0.032323837;0.13465622
53;0.02002573;0.13932301
53;0.022399187;0.14027776
53;0.029982567;0.14426877
53;0.019992828;0.1443005
53;0.019988537;0.14784904
53;0.029952288;0.14775473
53;0.02045536;0.13368993
53;0.019539595;0.115626365
53;0.020050764;0.11124902
53;0.024950743;0.11630015
53;0.025031567;0.12157605
53;0.019974709;0.12015188
53;0.030283928;0.13097306
53;0.019989252;0.125974
53;0.02001667;0.12871528
53;0.029983282;0.1350249
53;0.020009518;0.14391632
53;0.0147264;0.13837631
53;0.03500247;0.14528511
53;0.019989491;0.15360145
53;0.019993544;0.15095599
53;0.029981136;0.13148041
53;0.016415358;0.14218575
53;0.023597956;0.13107374
53;0.028556585;0.12604591
53;0.020024538;0.13238506
53;0.019953966;0.1312668
53;0.031600714;0.13708077
53;0.019989729;0.14338432
53;0.014992476;0.14160539
53;0.031943083;0.14422432
53;0.019948006;0.14624722
53;0.023149967;0.15274705
53;0.030095816;0.15458758
53;0.014994383;0.1608927
53;0.022768259;0.16569455
53;0.032454729;0.15272754
53;0.01954174;0.12019626
53;0.02003479;0.10865079
53;0.020003796;0.11118751
53;0.02992177;0.11093604
53;0.019994259;0.114841245
53;0.020045996;0.11620085
53;0.026993036;0.121461816
53;0.023005724;0.120028004
53;0.019952536;0.12554169
53;0.030160904;0.12591662
53;0.020009756;0.12952855
53;0.019832134;0.13030882
53;0.029990196;0.13331908
53;0.019968987;0.14090459
53;0.020204544;0.14662912
53;0.027457476;0.14085662
41;0.023986816;0.12308691
41;0.018911839;0.1296503
52;0.031983614;0.13583021
52;0.015208721;0.13248023
52;0.022754908;0.12916046
52;0.031192541;0.13489921
52;0.019987345;0.136135
52;0.018564701;0.13748662
52;0.030534744;0.14278515
52;0.014736652;0.14197326
52;0.023396492;0.14426526
52;0.029978752;0.13150501
52;0.020021439;0.1163421
52;0.021641493;0.07388461
52;0.021069765;0.100688495
52;0.02998209;0.11017995
52;0.020000458;0.109280266
52;0.019674778;0.10942724
52;0.02922678;0.1140924
52;0.020304918;0.1112489
52;0.020792723;0.11146306
52;0.029880285;0.10830132
52;0.019194365;0.116519965
52;0.020115852;0.121523246
52;0.026688337;0.12656379
52;0.019794941;0.12628716
52;0.023232698;0.12652405
52;0.030504227;0.13700403
52;0.01654315;0.12475126
52;0.020043612;0.11344119
52;0.033275604;0.13463627
52;0.019933224;0.12733543
52;0.021328449;0.12444528
52;0.03002429;0.12364249
52;0.019555569;0.12408864
52;0.018547297;0.123156376
52;0.031355619;0.12760451
52;0.01999402;0.1298583
52;0.015197754;0.13481575
52;0.030094862;0.1341982
52;0.023804426;0.1366885
52;0.019975901;0.1395254
52;0.029757977;0.14112696
52;0.019846678;0.13330151
52;0.021704912;0.11059136
52;0.015281677;0.12433837
52;0.029987335;0.11472378
52;0.024757385;0.11388334
52;0.016477823;0.1119284
52;0.033990622;0.11170834
52;0.01995492;0.11456701
52;0.020024538;0.11684169
52;0.024920702;0.11662437
52;0.020015478;0.12007872
52;0.019974232;0.12660821
52;0.03020215;0.12102997
52;0.024354458;0.12645322
52;0.015002966;0.13150153
52;0.030261278;0.13517427
52;0.024756432;0.13534124
52;0.020019293;0.11347407
52;0.02995348;0.102087766
50;0.015020609;0.10772915
50;0.024961472;0.09878495
50;0.025682211;0.116188474
50;0.020332813;0.119907066
50;0.019980907;0.12369121
50;0.033844471;0.13197285
50;0.019992113;0.12846737
50;0.016646147;0.114245415
50;0.029218197;0.10441305
50;0.024967194;0.08099446
50;0.014993191;0.07454204
50;0.020023823;0.06509218
50;0.031056166;0.049477357
50;0.01998353;0.10521257
50;0.019765139;0.099884786
50;0.030207157;0.10645635
50;0.020144939;0.10587849
50;0.02020359;0.114807844
50;0.029760122;0.12181483
50;0.019984722;0.13427934
50;0.032002211;0.14352335
50;0.019989252;0.13098899
50;0.019987822;0.122899055
50;0.017509937;0.103874914
50;0.030567884;0.093210004
50;0.020020962;0.0772211
50;0.019989967;0.059349313
50;0.029945374;0.04792805
50;0.019990921;0.07781165
50;0.0227139;0.12771542
52;0.029088259;0.12204914
52;0.015078783;0.11875344
52;0.026155472;0.121592835
52;0.027270079;0.1263571
52;0.019985914;0.12863092
52;0.020028114;0.12793317
52;0.029947758;0.12739879
52;0.019987345;0.13187231
52;0.021505356;0.13356145
52;0.029983997;0.1346958
52;0.020072222;0.14059791
52;0.019787788;0.14330615
52;0.018672228;0.13515362
52;0.029945374;0.118829824
52;0.019989252;0.10543444
52;0.020026684;0.09769452
72;0.031471729;0.11525347
69;0.019987106;0.10040086
69;0.020040751;0.11652591
69;0.026377678;0.11002977
69;0.022053003;0.12403792
50;0.019979477;0.11577678
50;0.029988289;0.11442129
50;0.019988775;0.09718574
50;0.019985437;0.089861535
50;0.029987097;0.094319314
50;0.019991159;0.08652165
50;0.019984484;0.07014942
50;0.032481432;0.057506144
50;0.019948244;0.047380522
71;0.019945621;0.0391615
71;0.02992177;0.029651286
71;0.019944429;0.020290112
71;0.019947767;0.014503341
71;0.029919624;0.010567656
71;0.01994729;0.007116383
70;0.019946575;0.00464993
83;0.187334776;0.086602494
55;0.020205498;0.111204185
55;0.02251339;0.112978525
55;0.027696133;0.11798553
55;0.019787788;0.118847124
55;0.02018714;0.12481694
55;0.032584906;0.13168365
55;0.021246433;0.13458127
55;0.020030499;0.13777412
55;0.024997473;0.1421916
55;0.019986391;0.1491183
55;0.023034573;0.14230795
55;0.029835939;0.12680985
55;0.015194178;0.11406221
55;0.023070574;0.108833
55;0.032220364;0.10013452
55;0.019710064;0.07742254
55;0.020192623;0.060088407
43;0.030037642;0.0436786
43;0.020559788;0.026341451
55;0.01900506;0.01715926
55;0.030219555;0.013404361
55;0.02006197;0.010251547
43;0.019976377;0.007695567
43;0.031975508;0.005883953
43;0.01500392;0.004352602
55;0.110031128;0.05931474
67;0.03002286;0.112499386
40;0.020219326;0.106308624
40;0.020200968;0.10159186
40;0.034765244;0.10829047
40;0.015207529;0.107561015
40;0.02477169;0.11338079
40;0.029599905;0.10842859
40;0.019996166;0.11734358
40;0.019991398;0.117340244
40;0.028061867;0.11942331
40;0.017914295;0.12197688
40;0.019669533;0.1367683
40;0.029985905;0.12785175
40;0.019974232;0.13676037
40;0.024775028;0.12590036
40;0.026253223;0.12928998
40;0.01981163;0.12840813
52;0.020170927;0.11980256
52;0.029797792;0.12491256
52;0.020585775;0.12654293
52;0.020007372;0.13248774
52;0.029960632;0.1282339
52;0.01999402;0.13072316
52;0.019996643;0.13801219
52;0.02317524;0.13076276
52;0.030033112;0.13608196
52;0.020000458;0.13382913
52;0.014984846;0.13538001
52;0.031521797;0.13101277
40;0.021908283;0.116983764
52;0.016541719;0.123645715
52;0.034753799;0.11518637
52;0.01684761;0.11151967
52;0.020222425;0.109661385
52;0.028495789;0.10563468
52;0.019987106;0.1129672
52;0.021328211;0.11545609
52;0.029947042;0.11306512
52;0.019984961;0.113986805
52;0.020224333;0.11600048
52;0.029970884;0.12486907
52;0.020127058;0.12715957
52;0.019985199;0.13178258
52;0.027796745;0.13227177
52;0.024958611;0.10064124
52;0.017080069;0.074850306
52;0.029983759;0.058974102
52;0.020225048;0.03321515
52;0.019991398;0.021517774
52;0.030442476;0.011073409
52;0.019976854;0.008790082
52;0.019998789;0.006323268
52;0.027996778;0.004526393
84;0.180281162;0.06535047
84;0.024021387;0.11390094
40;0.028857946;0.114787966
40;0.020000696;0.11067381
40;0.021107674;0.10963313
40;0.029947758;0.109967165
40;0.01887536;0.112097666
40;0.020190477;0.1122466
40;0.031999588;0.12060337
40;0.019948721;0.117331885
40;0.014992714;0.1239075
40;0.032553673;0.12461479
40;0.016268015;0.1367205
40;0.020578861;0.13345623
40;0.029776812;0.13610375
40;0.023639679;0.13389523
40;0.020201921;0.14111347
52;0.029797554;0.13532905
52;0.020031691;0.13472974
52;0.020525217;0.1300235
52;0.029126167;0.135774
52;0.017480135;0.13901104
52;0.022678137;0.13735552
52;0.017142534;0.1325217
52;0.034160376;0.13791081
52;0.014997244;0.13968624
52;0.025018692;0.13988893
52;0.030552864;0.13456795
52;0.020073891;0.1481139
52;0.014985085;0.13744675
52;0.029953957;0.1306201
52;0.020217896;0.12832668
52;0.019955635;0.1141852
52;0.030513763;0.1154353
52;0.024777889;0.11230435
52;0.015206814;0.11654247
52;0.034766674;0.11734405
52;0.020220757;0.12030934
52;0.015025854;0.11777684
52;0.029988527;0.11954157
52;0.019284725;0.12342138
52;0.021277428;0.13068931
52;0.03018117;0.13608834
52;0.019989491;0.12888306
52;0.01997304;0.10840745
52;0.030318499;0.07912037
52;0.01994276;0.056010798
52;0.019956827;0.049545337
52;0.030019999;0.021970114
52;0.019976139;0.015292214
52;0.020517588;0.009730592
52;0.019993305;0.007801669
52;0.032930851;0.005860545
52;0.019996643;0.003886401
84;0.185353041;0.09314515
62;0.024767637;0.12036189
40;0.018162251;0.12681368
40;0.03003788;0.11429413
40;0.020002365;0.11393298
40;0.020846367;0.11433536
40;0.030941963;0.11461557
40;0.015213251;0.112668306
40;0.02476573;0.12119149
40;0.029982567;0.1181867
40;0.015025616;0.12993628
40;0.018042564;0.12724532
40;0.033077717;0.14334248
40;0.019999981;0.14174633
40;0.019979239;0.1433735
40;0.032268286;0.12598486
40;0.019821405;0.11101988
55;0.021275282;0.111824736
55;0.028759003;0.12190141
55;0.019795895;0.12067959
55;0.019953489;0.12141595
55;0.020091772;0.13056208
55;0.031219006;0.13271624
55;0.01880312;0.1382956
55;0.020071507;0.14322223
55;0.030956507;0.1431515
55;0.019999266;0.1364395
55;0.019016504;0.14394079
55;0.031014442;0.13019188
55;0.019980669;0.12114926
55;0.018538475;0.12063803
55;0.027112722;0.11328136
43;0.020223856;0.10997912
43;0.020111084;0.09596752
69;0.034071445;0.073113136
69;0.019993305;0.058669325
43;0.016031981;0.04589509
43;0.030267239;0.04080609
43;0.019777775;0.03441657
43;0.020014524;0.027395643
43;0.029206514;0.019067107
43;0.021105766;0.012904856
43;0.019793034;0.007202404
43;0.02963376;0.003589256
43;0.04076004;0.009908184
85;0.034347296;0.11611205
50;0.018726587;0.10836621
50;0.020531416;0.10754743
50;0.020236254;0.10297693
50;0.029501677;0.1150349
50;0.019766808;0.124691464
50;0.020029545;0.1327383
50;0.030227184;0.1401622
50;0.019965887;0.13058648
50;0.020087004;0.12462936
50;0.029475927;0.11237146
50;0.019914865;0.10550727
50;0.019766331;0.09216447
50;0.029751539;0.07571399
50;0.020157576;0.05806769
50;0.021366119;0.13333796
52;0.02670455;0.11132658
40;0.020026684;0.117607966
40;0.019986868;0.10575641
52;0.02979517;0.11405612
40;0.019982576;0.11383745
40;0.020068407;0.11267574
40;0.030147314;0.116463564
40;0.019996166;0.1212317
40;0.018627644;0.11835434
40;0.03146553;0.12576146
40;0.019984007;0.13290308
40;0.019988775;0.13427807
40;0.032992363;0.13922606
40;0.017053127;0.1383966
40;0.019987106;0.1422903
40;0.030156136;0.14395283
40;0.019989967;0.1463847
40;0.019985199;0.13066614
40;0.020134449;0.11311325
40;0.033222675;0.08737675
40;0.019944668;0.09350148
48;0.020037174;0.055279877
48;0.026680708;0.06042029
48;0.019984484;0.034700237
48;0.01995635;0.030082844
48;0.028404713;0.019611152
48;0.021760225;0.015638966
48;0.02014637;0.015127965
52;0.029984951;0.009650249
48;0.018389463;0.05375614
43;0.019829035;0.04841071
43;0.031497002;0.0415745
43;0.020024538;0.035284486
43;0.049938202;0.029540248
43;0;0.022351036
43;0.019964457;0.019922055
43;0.019989252;0.024819963
43;0.028182983;0.020122051
43;0.019991159;0.017740114
43;0.022252083;0.011725629
43;0.030132055;0.006429841
43;0.019827127;0.004798373
43;0.019988537;0.003260562
67;0.402907133;0.018562399
81;0.020047426;0.11376743
53;0.019743204;0.11013652
53;0.030104399;0.11923804
53;0.019988537;0.10760058
53;0.015119791;0.12057852
53;0.03441453;0.12118391
53;0.014953613;0.112464726
53;0.024074793;0.11795695
53;0.026981592;0.1272476
53;0.019973755;0.13333459
53;0.01752162;0.1291459
53;0.036567926;0.13273273
53;0.019989252;0.13890323
53;0.020034313;0.15007873
53;0.028992891;0.15094285
53;0.021590471;0.13907196
53;0.019949198;0.12326762
53;0.019988537;0.12554447
53;0.028041601;0.13337259
53;0.02024889;0.12940437
53;0.016210556;0.1287421
53;0.030189514;0.13278183
53;0.02464509;0.13817132
53;0.015365839;0.13914554
53;0.033932686;0.13694869
53;0.020032167;0.14710954
53;0.016541004;0.14263865
53;0.029293537;0.14970753
53;0.024952412;0.14781234
53;0.014994383;0.14896677
53;0.035429001;0.12619865
53;0.01846242;0.11645742
53;0.02007556;0.11770467
53;0.029903412;0.11878021
53;0.019873857;0.11916979
53;0.019174576;0.12556122
53;0.027917624;0.12797104
53;0.01999259;0.1259266
53;0.020217419;0.13384949
53;0.029968262;0.13849394
53;0.019995928;0.14298844
53;0.019988537;0.14066467
53;0.034759998;0.15225813
53;0.01507163;0.14706774
53;0.020403385;0.12753448
53;0.020033121;0.14059012
53;0.0299716;0.13394572
53;0.019071579;0.12636092
53;0.020026922;0.12865278
53;0.03138566;0.12944996
53;0.020189524;0.13227168
53;0.019979477;0.13960028
53;0.029994488;0.14241953
53;0.020563841;0.14046967
53;0.02287674;0.14883429
53;0.024987936;0.15037936
53;0.024986506;0.15161707
53;0.017104149;0.16102186
53;0.031395435;0.16530962
53;0.016702175;0.13920528
53;0.024979353;0.12579878
53;0.027475119;0.10851432
53;0.020023823;0.10623655
53;0.019984007;0.10932056
53;0.029822111;0.11314324
53;0.019998074;0.121607356
53;0.021409035;0.12219708
53;0.026514769;0.12496411
29;0.019976377;0.12769972
29;0.02477026;0.1286131
29;0.027900219;0.1331227
29;0.021992207;0.134114
29;0.020032883;0.13517624
29;0.029953241;0.14186968
29;0.018066883;0.14829123
29;0.019982815;0.14895931
29;0.02159214;0.14635922
41;0.028906345;0.13399458
52;0.016564131;0.14109324
52;0.024499893;0.1405838
52;0.029996634;0.14182313
52;0.018814087;0.14434674
52;0.02023077;0.14192216
52;0.029605389;0.14294057
52;0.020293236;0.14318766
52;0.019541264;0.13983789
52;0.027442455;0.1278683
52;0.023413181;0.11899895
52;0.021025896;0.1052544
52;0.025635004;0.069698185
52;0.019994497;0.050816584
52;0.024003029;0.14449738
52;0.030318499;0.12824014
52;0.015016556;0.1261439
52;0.019996881;0.12552324
52;0.030678272;0.11848536
52;0.024009466;0.13135381
52;0.019996643;0.12971275
52;0.028886795;0.13103913
52;0.02011466;0.12932445
52;0.019768953;0.13204783
52;0.03118515;0.14210166
52;0.014991283;0.13842459
40;0.019985437;0.14639908
40;0.023808718;0.12628672
40;0.03083086;0.08996712
40;0.019346714;0.13719802
52;0.022121191;0.1461533
52;0.025167704;0.13631122
52;0.020269394;0.13437648
52;0.019036293;0.13054731
52;0.030393124;0.13944925
52;0.020023823;0.13754275
52;0.024190426;0.13286498
52;0.026771069;0.14245482
52;0.020005226;0.14918172
52;0.019989967;0.14858964
52;0.029980421;0.15264224
52;0.020069599;0.14275236
52;0.01999855;0.11921862
52;0.029791832;0.07014177
52;0.040340185;0.107984245
55;0.028639793;0.10381787
55;0.020034075;0.10679292
55;0.020040274;0.11136011
55;0.031711578;0.11370361
55;0.023223877;0.12260778
55;0.020000458;0.1299266
55;0.029988289;0.13490869
55;0.014987946;0.14099291
55;0.022030115;0.14986998
55;0.028422117;0.15819134
43;0.019975901;0.1552976
43;0.020002842;0.13978857
43;0.021778345;0.12590419
43;0.032253742;0.11658415
43;0.014991522;0.108917184
55;0.022065401;0.11098822
55;0.030762196;0.10780271
55;0.019966841;0.11010014
55;0.021878242;0.11615956
55;0.029951811;0.124886304
55;0.019806147;0.12410498
55;0.020952463;0.13322206
55;0.029541016;0.14052598
43;0.020041704;0.14526844
43;0.020187378;0.15087725
43;0.030141354;0.15405156
43;0.018947363;0.13084967
43;0.020944118;0.09797269
43;0.028995037;0.09655331
67;0.020436525;0.10960603
67;0.020090342;0.11324314
45;0.030979156;0.10494028
53;0.015902996;0.11470604
53;0.024806499;0.11446365
53;0.028487444;0.10957597
53;0.018517494;0.12124729
53;0.020025969;0.115042254
53;0.029161453;0.11691836
53;0.020802975;0.13074619
53;0.01723218;0.13095534
53;0.020221949;0.14426093
53;0.029985666;0.1435929
53;0.023440599;0.13900499
53;0.019732714;0.14349519
53;0.029412031;0.10288679
53;0.019971371;0.109814934
53;0.015215158;0.1071591
47;0.035639048;0.109732516
47;0.020989895;0.11632441
47;0.019989014;0.112765275
47;0.025689602;0.11742142
47;0.020440817;0.11621182
47;0.023799419;0.12535794
47;0.028618574;0.12663595
47;0.019993544;0.12188231
47;0.020447731;0.1294826
47;0.029480457;0.122353844
47;0.020711184;0.093850635
47;0.01965189;0.09022965
47;0.030259609;0.11665079
83;0.020577192;0.11155978
48;0.013689041;0.1221689
48;0.036519527;0.13302027
48;0.01854372;0.14372025
48;0.020163298;0.14046872
48;0.029983759;0.14482561
48;0.014994383;0.14437056
48;0.026025772;0.14417882
48;0.028580189;0.13523631
48;0.019943476;0.11907991
48;0.019990683;0.08717369
48;0.020027876;0.0768038
48;0.03096199;0.061967343
48;0.019042492;0.052833788
48;0.019949675;0.041255258
48;0.030018806;0.03382697
48;0.019952297;0.028310234
48;0.020136118;0.020058718
48;0.029985189;0.006456541
