Pitch (MIDI),Time (s),Intensity,Tag
50.0,13.948683023452759,0.16860147,OK
50.0,13.968863010406494,0.17716496,OK
50.0,13.9896399974823,0.1696096,OK
50.0,14.018065452575684,0.12243923,OK
50.0,14.038085699081421,0.079316586,OK
50.0,14.058963537216187,0.052929368,OK
50.0,14.088942527770996,0.045485724,Suspicious
50.0,14.112305641174316,0.04178707,Suspicious
50.0,14.13283920288086,0.031959146,Suspicious
50.0,14.159457921981812,0.021626696,Suspicious
50.0,14.179448366165161,0.016312934,Suspicious
50.0,14.199437141418457,0.07852872,OK
52.0,14.229411363601685,0.1308797,OK
52.0,14.249459743499756,0.14066751,OK
52.0,14.269617319107056,0.13691574,OK
52.0,14.298017740249634,0.13911505,OK
52.0,14.318002700805664,0.14187038,OK
52.0,14.342788696289062,0.13768983,OK
52.0,14.369724035263062,0.14097212,OK
52.0,14.389714479446411,0.13734868,OK
52.0,14.40950870513916,0.12423822,OK
52.0,14.441366910934448,0.12017694,OK
52.0,14.462737083435059,0.11590079,OK
52.0,14.477951765060425,0.10490408,OK
52.0,14.502119779586792,0.08882976,OK
52.0,14.532151937484741,0.082445726,OK
52.0,14.549800872802734,0.097022414,OK
52.0,14.572020769119263,0.11264261,OK
72.0,14.602011442184448,0.11058986,OK
72.0,14.622003555297852,0.11612251,OK
31.0,14.642003297805786,0.11062879,OK
31.0,14.670275926589966,0.09480048,OK
43.0,14.69191861152649,0.07929292,OK
31.0,14.712834358215332,0.07126596,OK
31.0,14.737864971160889,0.06672683,OK
31.0,14.760421991348267,0.062184423,OK
31.0,14.777461051940918,0.054624077,OK
31.0,14.812440395355225,0.04421095,Suspicious
31.0,14.832430839538574,0.041187316,Suspicious
31.0,14.850460052490234,0.040978786,Suspicious
31.0,14.881376266479492,0.039110474,Suspicious
31.0,14.902687072753906,0.030215548,Suspicious
31.0,14.922675848007202,0.019074641,Suspicious
31.0,14.950587272644043,0.013075618,Suspicious
31.0,14.970119953155518,0.0106247235,Suspicious
31.0,14.99183177947998,0.007967964,Suspicious
31.0,15.021782636642456,0.0053484035,Suspicious
31.0,15.041770935058594,0.0036807214,Suspicious
31.0,15.252491235733032,0.004089384,Suspicious
55.0,15.27015733718872,0.11717689,OK
55.0,15.292989730834961,0.13170429,OK
55.0,15.322193622589111,0.14482868,OK
55.0,15.342188835144043,0.15662071,OK
55.0,15.362178087234497,0.17354253,OK
55.0,15.392164707183838,0.18182746,OK
55.0,15.412150621414185,0.19684939,OK
55.0,15.43214201927185,0.2147567,OK
55.0,15.457462549209595,0.229432,OK
55.0,15.482410669326782,0.21744649,OK
55.0,15.502403497695923,0.2092,OK
55.0,15.532386302947998,0.20019037,OK
55.0,15.552375793457031,0.19342516,OK
55.0,15.570136547088623,0.19519131,OK
55.0,15.602281093597412,0.18123372,OK
55.0,15.617568492889404,0.16991386,OK
55.0,15.641887187957764,0.15710516,OK
55.0,15.67286229133606,0.14689903,OK
55.0,15.692852020263672,0.12479114,OK
55.0,15.712111473083496,0.10412441,OK
55.0,15.742104053497314,0.08630878,OK
55.0,15.758402109146118,0.06698795,OK
67.0,15.782453298568726,0.051354654,OK
67.0,15.81249713897705,0.038578764,Suspicious
67.0,15.82799220085144,0.028252149,Suspicious
67.0,15.84825873374939,0.020798724,Suspicious
67.0,15.868613719940186,0.012758237,Suspicious
67.0,15.89801836013794,0.004746287,Suspicious
80.0,15.972297668457031,0.08778323,OK
48.0,15.992332935333252,0.1289409,OK
48.0,16.011377811431885,0.13245052,OK
40.0,16.041898488998413,0.12419395,OK
40.0,16.059438467025757,0.13218255,OK
40.0,16.08262801170349,0.13549164,OK
40.0,16.110700368881226,0.14144403,OK
68.0,16.132452726364136,0.14141305,OK
68.0,16.15200710296631,0.14611076,OK
68.0,16.179457426071167,0.14988114,OK
68.0,16.199679851531982,0.14106853,OK
52.0,16.219674110412598,0.15501186,OK
52.0,16.24814534187317,0.1556634,OK
48.0,16.269490957260132,0.15676261,OK
48.0,16.292683124542236,0.15666392,OK
48.0,16.32160472869873,0.14977306,OK
48.0,16.341550588607788,0.141684,OK
52.0,16.361499786376953,0.14248689,OK
52.0,16.391417741775513,0.14649568,OK
52.0,16.412362098693848,0.13986924,OK
52.0,16.431345224380493,0.14495541,OK
52.0,16.461267709732056,0.15176709,OK
52.0,16.4811794757843,0.14323021,OK
52.0,16.50212335586548,0.14497033,OK
52.0,16.532041549682617,0.14645791,OK
52.0,16.551990509033203,0.14502405,OK
52.0,16.571937322616577,0.15132366,OK
52.0,16.591883182525635,0.14063793,OK
52.0,16.6152184009552,0.14346625,OK
52.0,16.63981342315674,0.14766064,OK
52.0,16.660860300064087,0.13835476,OK
52.0,16.689886331558228,0.13560626,OK
52.0,16.710317373275757,0.12790851,OK
52.0,16.732235431671143,0.12456094,OK
52.0,16.76075553894043,0.12710027,OK
52.0,16.780256986618042,0.1342621,OK
52.0,16.800248384475708,0.13755958,OK
52.0,16.83023500442505,0.14288127,OK
52.0,16.850069761276245,0.1334933,OK
52.0,16.86999750137329,0.13169836,OK
52.0,16.89986252784729,0.14725882,OK
52.0,16.91985249519348,0.14443192,OK
52.0,16.939844369888306,0.14706881,OK
52.0,16.96987771987915,0.14791153,OK
40.0,16.989868879318237,0.14186317,OK
40.0,17.009893894195557,0.14649963,OK
40.0,17.039841890335083,0.13265091,OK
40.0,17.060866117477417,0.12563208,OK
40.0,17.079817295074463,0.053730514,OK
52.0,17.11151885986328,0.04934196,Suspicious
52.0,17.13149356842041,0.029065695,Suspicious
52.0,17.151482582092285,0.019945374,Suspicious
40.0,17.1800434589386,0.015538758,Suspicious
52.0,17.200034618377686,0.005463659,Suspicious
52.0,17.22002339363098,0.004150718,Suspicious
52.0,17.240007877349854,0.0040224106,Suspicious
80.0,17.37990140914917,0.09967261,OK
52.0,17.40992259979248,0.12082757,OK
40.0,17.4299099445343,0.11980317,OK
52.0,17.44994306564331,0.1292682,OK
52.0,17.479838132858276,0.13300487,OK
40.0,17.49804449081421,0.14299981,OK
40.0,17.522042989730835,0.1421173,OK
40.0,17.552031993865967,0.13663885,OK
68.0,17.56985116004944,0.14466484,OK
68.0,17.592183828353882,0.14706124,OK
68.0,17.622166633605957,0.13918893,OK
52.0,17.642157793045044,0.14854737,OK
52.0,17.661097288131714,0.15621027,OK
68.0,17.69224214553833,0.15291552,OK
52.0,17.712249279022217,0.15385333,OK
48.0,17.732243537902832,0.14786337,OK
52.0,17.761943817138672,0.13308571,OK
52.0,17.78240966796875,0.13575982,OK
52.0,17.797641038894653,0.1352877,OK
52.0,17.827640056610107,0.13220513,OK
52.0,17.8516685962677,0.13439417,OK
52.0,17.870179414749146,0.14933886,OK
52.0,17.902291536331177,0.15082265,OK
52.0,17.922285318374634,0.14934517,OK
52.0,17.942275762557983,0.1506694,OK
52.0,17.961753129959106,0.1558767,OK
52.0,17.992061614990234,0.14893457,OK
52.0,18.012051820755005,0.15339929,OK
52.0,18.0320405960083,0.15876307,OK
52.0,18.06202483177185,0.15115881,OK
52.0,18.08009910583496,0.1385017,OK
52.0,18.098378896713257,0.12565365,OK
52.0,18.13222336769104,0.11650806,OK
52.0,18.148606777191162,0.124195956,OK
52.0,18.165446281433105,0.12549196,OK
52.0,18.202531814575195,0.1330663,OK
52.0,18.21775984764099,0.13585202,OK
52.0,18.242515087127686,0.1441131,OK
52.0,18.27030634880066,0.15157211,OK
52.0,18.287994384765625,0.14598055,OK
52.0,18.31275486946106,0.14952427,OK
52.0,18.338010549545288,0.15561701,OK
52.0,18.3620662689209,0.15442713,OK
52.0,18.38021683692932,0.14807217,OK
52.0,18.412264585494995,0.13421892,OK
52.0,18.432273387908936,0.14055224,OK
52.0,18.447444200515747,0.08216905,OK
52.0,18.481891632080078,0.07383131,OK
52.0,18.50207281112671,0.026633117,Suspicious
52.0,18.522102117538452,0.028800791,Suspicious
52.0,18.552149534225464,0.0160893,Suspicious
52.0,18.57216167449951,0.009975331,Suspicious
52.0,18.592167615890503,0.010757018,Suspicious
52.0,18.61216378211975,0.0054346523,Suspicious
52.0,18.782344341278076,0.004212537,Suspicious
59.0,18.802298069000244,0.11472126,OK
40.0,18.82264542579651,0.12486354,OK
40.0,18.85264539718628,0.12622544,OK
40.0,18.869539976119995,0.13351206,OK
40.0,18.892817735671997,0.1394897,OK
40.0,18.9179949760437,0.14755248,OK
40.0,18.938286781311035,0.14521371,OK
40.0,18.958297729492188,0.14723355,OK
40.0,18.988357305526733,0.15162212,OK
40.0,19.00849151611328,0.14806716,OK
52.0,19.02848768234253,0.1475388,OK
52.0,19.062496185302734,0.15182507,OK
52.0,19.078463554382324,0.15394133,OK
68.0,19.099667072296143,0.15711491,OK
52.0,19.130295753479004,0.14764345,OK
52.0,19.150291442871094,0.13992134,OK
52.0,19.168505907058716,0.12459708,OK
55.0,19.198713541030884,0.13469377,OK
55.0,19.218689680099487,0.13803338,OK
55.0,19.238691329956055,0.15321934,OK
55.0,19.268680572509766,0.15867014,OK
55.0,19.291388273239136,0.16560544,OK
55.0,19.308152675628662,0.17026836,OK
55.0,19.3281512260437,0.17925288,OK
55.0,19.358135223388672,0.17671448,OK
55.0,19.37901544570923,0.18546511,OK
55.0,19.399033308029175,0.19070943,OK
55.0,19.431833028793335,0.19730458,OK
55.0,19.45269536972046,0.21154504,OK
60.0,19.46916174888611,0.21567935,OK
60.0,19.502153158187866,0.16272281,OK
60.0,19.52216148376465,0.1421103,OK
43.0,19.54215145111084,0.13870442,OK
43.0,19.569538354873657,0.14070094,OK
43.0,19.58972954750061,0.1303422,OK
43.0,19.607786893844604,0.1318929,OK
43.0,19.642801523208618,0.10795131,OK
43.0,19.65825343132019,0.087152,OK
43.0,19.681374311447144,0.069343455,OK
43.0,19.71196460723877,0.06481433,OK
43.0,19.731988191604614,0.042314388,Suspicious
43.0,19.751951694488525,0.025698347,Suspicious
43.0,19.781709909439087,0.01593157,Suspicious
43.0,19.798181772232056,0.008264087,Suspicious
43.0,19.821964025497437,0.005520061,Suspicious
43.0,19.85201597213745,0.06911235,OK
50.0,19.869856119155884,0.12172901,OK
50.0,19.89211368560791,0.120537415,OK
50.0,19.922104120254517,0.11996453,OK
50.0,19.942098379135132,0.12323272,OK
50.0,19.962084531784058,0.12647054,OK
50.0,19.980077266693115,0.12839559,OK
50.0,20.01213049888611,0.14154565,OK
50.0,20.032146215438843,0.14290312,OK
50.0,20.05213499069214,0.14875956,OK
50.0,20.079883575439453,0.15102318,OK
50.0,20.10192370414734,0.15042555,OK
50.0,20.11998677253723,0.15986958,OK
50.0,20.1518657207489,0.14709242,OK
50.0,20.169951915740967,0.15290347,OK
50.0,20.191782474517822,0.12878467,OK
50.0,20.217971324920654,0.11850067,OK
50.0,20.237958431243896,0.12538432,OK
40.0,20.262746334075928,0.123009175,OK
40.0,20.292241096496582,0.12805992,OK
40.0,20.312230825424194,0.13332891,OK
40.0,20.33225703239441,0.14053176,OK
40.0,20.362297773361206,0.13989651,OK
40.0,20.38234305381775,0.14242624,OK
40.0,20.40234136581421,0.14715903,OK
40.0,20.43259572982788,0.14407596,OK
52.0,20.452587604522705,0.14124939,OK
52.0,20.470011234283447,0.1470712,OK
52.0,20.500005960464478,0.1523012,OK
52.0,20.522003889083862,0.15117228,OK
52.0,20.54201602935791,0.1439079,OK
52.0,20.570181608200073,0.1490147,OK
52.0,20.592376708984375,0.15653123,OK
52.0,20.61262321472168,0.14902294,OK
52.0,20.63262152671814,0.14701225,OK
52.0,20.65783429145813,0.15390158,OK
52.0,20.682539463043213,0.16052072,OK
48.0,20.69753623008728,0.14382617,OK
48.0,20.732521533966064,0.11944711,OK
48.0,20.752521514892578,0.09756194,OK
36.0,20.770716905593872,0.09993547,OK
36.0,20.802303552627563,0.06516212,OK
36.0,20.822290182113647,0.042580552,Suspicious
36.0,20.842280626296997,0.045313142,Suspicious
36.0,20.87104845046997,0.027481586,Suspicious
36.0,20.892524003982544,0.03317,Suspicious
90.0,20.912571668624878,0.13116296,OK
91.0,20.941701412200928,0.13439302,OK
43.0,20.95807194709778,0.122854695,OK
43.0,20.980287313461304,0.11365992,OK
43.0,21.012603759765625,0.106311284,OK
43.0,21.027823448181152,0.08772584,OK
43.0,21.048148155212402,0.08610052,OK
43.0,21.080553770065308,0.0719878,OK
43.0,21.102894067764282,0.044730764,Suspicious
43.0,21.11980652809143,0.037058465,Suspicious
43.0,21.150029182434082,0.019548945,Suspicious
43.0,21.170532703399658,0.009869032,Suspicious
43.0,21.191353797912598,0.0050263,Suspicious
79.0,21.612671613693237,0.09358943,OK
80.0,21.630271196365356,0.12526366,OK
53.0,21.657951593399048,0.12743051,OK
53.0,21.68048071861267,0.13601775,OK
53.0,21.702669143676758,0.13435103,OK
53.0,21.7283833026886,0.12792622,OK
53.0,21.74814009666443,0.13560487,OK
53.0,21.7723605632782,0.13386925,OK
53.0,21.80029821395874,0.14527285,OK
53.0,21.822479248046875,0.15322444,OK
53.0,21.837714195251465,0.13717552,OK
53.0,21.86931300163269,0.15626746,OK
53.0,21.891581773757935,0.16375042,OK
53.0,21.910362482070923,0.15838175,OK
53.0,21.94039559364319,0.16985317,OK
53.0,21.96250867843628,0.16510868,OK
53.0,21.982504844665527,0.1529394,OK
53.0,22.000375270843506,0.14764877,OK
53.0,22.03240180015564,0.14390385,OK
53.0,22.05239248275757,0.14263666,OK
53.0,22.07238507270813,0.14222579,OK
53.0,22.097593307495117,0.14650348,OK
53.0,22.121631145477295,0.14858426,OK
53.0,22.141440391540527,0.1469156,OK
53.0,22.172481536865234,0.15760235,OK
53.0,22.19168210029602,0.15810202,OK
53.0,22.20779323577881,0.1645647,OK
53.0,22.237677097320557,0.16239192,OK
53.0,22.257704496383667,0.16077814,OK
53.0,22.277883768081665,0.16481015,OK
53.0,22.307509422302246,0.15586062,OK
53.0,22.3322696685791,0.13529642,OK
53.0,22.352258682250977,0.13074037,OK
53.0,22.382243871688843,0.13533783,OK
53.0,22.40157437324524,0.13739744,OK
53.0,22.422425985336304,0.13109815,OK
53.0,22.452409982681274,0.1421215,OK
53.0,22.47239851951599,0.14711092,OK
53.0,22.4906587600708,0.1409277,OK
53.0,22.517656087875366,0.15200914,OK
53.0,22.54242491722107,0.15899494,OK
53.0,22.562413930892944,0.1548297,OK
53.0,22.59249186515808,0.16792324,OK
53.0,22.612486362457275,0.15680444,OK
53.0,22.632477283477783,0.15507501,OK
53.0,22.657684326171875,0.16525182,OK
53.0,22.68220353126526,0.1522002,OK
53.0,22.702375411987305,0.14767705,OK
53.0,22.722370147705078,0.15050788,OK
53.0,22.752944231033325,0.15231073,OK
53.0,22.77263641357422,0.14734566,OK
53.0,22.792994260787964,0.14672436,OK
53.0,22.822291135787964,0.15396295,OK
53.0,22.842323064804077,0.15266564,OK
53.0,22.857774257659912,0.15843497,OK
53.0,22.890511751174927,0.16871752,OK
53.0,22.912522077560425,0.16374528,OK
53.0,22.932756185531616,0.16820246,OK
53.0,22.96200442314148,0.16848616,OK
53.0,22.982043027877808,0.16582032,OK
53.0,23.00203037261963,0.1629602,OK
53.0,23.03201413154602,0.1336014,OK
53.0,23.052003622055054,0.110689454,OK
53.0,23.071993350982666,0.116436176,OK
53.0,23.102309703826904,0.11852682,OK
53.0,23.12154507637024,0.12561637,OK
29.0,23.14142370223999,0.12656112,OK
29.0,23.172472953796387,0.13294046,OK
29.0,23.192519903182983,0.13343358,OK
41.0,23.212519884109497,0.1316685,OK
29.0,23.24250316619873,0.13552985,OK
41.0,23.2577121257782,0.14111796,OK
41.0,23.282472848892212,0.14541082,OK
41.0,23.31266188621521,0.14549261,OK
41.0,23.332637071609497,0.1501049,OK
41.0,23.352627277374268,0.15733139,OK
41.0,23.36784815788269,0.14425705,OK
41.0,23.402700901031494,0.14523797,OK
52.0,23.41791558265686,0.14360122,OK
52.0,23.437905073165894,0.14241265,OK
52.0,23.469096660614014,0.15203412,OK
52.0,23.492700338363647,0.14947101,OK
52.0,23.512691259384155,0.14623778,OK
52.0,23.53790855407715,0.15475835,OK
52.0,23.56266498565674,0.15063697,OK
52.0,23.577887535095215,0.14683044,OK
52.0,23.60835289955139,0.14916845,OK
52.0,23.6323504447937,0.15707102,OK
52.0,23.652642011642456,0.14977293,OK
52.0,23.682644844055176,0.14332277,OK
52.0,23.69854426383972,0.12829426,OK
52.0,23.718544960021973,0.12511973,OK
52.0,23.748002767562866,0.13538681,OK
52.0,23.767789125442505,0.13624902,OK
52.0,23.78880786895752,0.14078198,OK
52.0,23.819019556045532,0.1431215,OK
52.0,23.83900761604309,0.14164047,OK
52.0,23.858983755111694,0.14677976,OK
52.0,23.88936686515808,0.14710224,OK
52.0,23.90953016281128,0.1449258,OK
52.0,23.92953109741211,0.14723234,OK
52.0,23.962326526641846,0.15128684,OK
52.0,23.977537870407104,0.14980641,OK
52.0,23.999711990356445,0.15946382,OK
52.0,24.029465913772583,0.15764417,OK
52.0,24.049681901931763,0.14271756,OK
40.0,24.06944465637207,0.14683436,OK
52.0,24.089811325073242,0.15647484,OK
52.0,24.119444370269775,0.14819515,OK
52.0,24.13966941833496,0.14947273,OK
52.0,24.157753705978394,0.15098374,OK
52.0,24.19028377532959,0.15414959,OK
52.0,24.212496519088745,0.15254563,OK
52.0,24.232590436935425,0.15095788,OK
52.0,24.257812976837158,0.15219206,OK
52.0,24.27780032157898,0.15784015,OK
52.0,24.302603006362915,0.1555993,OK
52.0,24.332599401474,0.15220945,OK
52.0,24.352582693099976,0.1579228,OK
52.0,24.372578144073486,0.1623678,OK
52.0,24.4024875164032,0.15215364,OK
52.0,24.42248296737671,0.14592834,OK
52.0,24.44247317314148,0.11371412,OK
52.0,24.472455501556396,0.11197839,OK
43.0,24.490944623947144,0.12076461,OK
55.0,24.512787342071533,0.12518345,OK
55.0,24.537989854812622,0.12808254,OK
55.0,24.56203269958496,0.13615245,OK
55.0,24.58202314376831,0.1400982,OK
55.0,24.612493753433228,0.14268711,OK
55.0,24.632794618606567,0.15011214,OK
55.0,24.648019075393677,0.15450749,OK
43.0,24.682050943374634,0.16575387,OK
43.0,24.701580286026,0.1821809,OK
43.0,24.718948364257812,0.19841759,OK
43.0,24.73802661895752,0.2027101,OK
43.0,24.77192187309265,0.20507765,OK
43.0,24.79185128211975,0.14822891,OK
55.0,24.81018853187561,0.121728435,OK
55.0,24.842468738555908,0.12443315,OK
55.0,24.862464427947998,0.12822714,OK
55.0,24.88246464729309,0.13597983,OK
55.0,24.910269260406494,0.13512777,OK
55.0,24.929234743118286,0.14516234,OK
55.0,24.949223279953003,0.15309548,OK
43.0,24.979209899902344,0.15214373,OK
43.0,25.00027084350586,0.15579891,OK
43.0,25.02132296562195,0.17104305,OK
43.0,25.052088975906372,0.17744875,OK
43.0,25.072072744369507,0.18161665,OK
43.0,25.092060327529907,0.20032348,OK
43.0,25.121427297592163,0.1701467,OK
43.0,25.14019775390625,0.14249277,OK
55.0,25.160400867462158,0.12639073,OK
45.0,25.19017457962036,0.12845497,OK
53.0,25.212406158447266,0.13519849,OK
53.0,25.232396125793457,0.123629384,OK
53.0,25.262389421463013,0.13170083,OK
53.0,25.282368659973145,0.13083473,OK
53.0,25.302595376968384,0.13374633,OK
53.0,25.327577114105225,0.13515383,OK
53.0,25.352564811706543,0.14003235,OK
53.0,25.367555856704712,0.14413364,OK
53.0,25.40258288383484,0.1429711,OK
53.0,25.41757321357727,0.14947043,OK
53.0,25.437562465667725,0.15073349,OK
53.0,25.45756769180298,0.15513848,OK
53.0,25.49253511428833,0.15003102,OK
53.0,25.50797414779663,0.12343139,OK
53.0,25.52796506881714,0.11874724,OK
50.0,25.557924032211304,0.11520635,OK
50.0,25.57793664932251,0.11482259,OK
50.0,25.59794545173645,0.112790704,OK
50.0,25.62795090675354,0.12039895,OK
50.0,25.652899980545044,0.13034636,OK
50.0,25.667891263961792,0.12509911,OK
50.0,25.69788885116577,0.13483217,OK
50.0,25.71787405014038,0.1455726,OK
50.0,25.737860441207886,0.13524655,OK
50.0,25.767844676971436,0.1278287,OK
50.0,25.787872076034546,0.12722574,OK
50.0,25.80746078491211,0.09035836,OK
50.0,25.837446928024292,0.10193567,OK
62.0,25.857471704483032,0.1314187,OK
36.0,25.882423162460327,0.14518502,OK
48.0,25.907917261123657,0.15077549,OK
48.0,25.927906274795532,0.15858129,OK
48.0,25.94789695739746,0.1590744,OK
48.0,25.97788095474243,0.1543748,OK
48.0,25.99791646003723,0.1620002,OK
48.0,26.017934799194336,0.15609318,OK
48.0,26.04791831970215,0.16336423,OK
48.0,26.067910194396973,0.16072698,OK
48.0,26.08785915374756,0.16406892,OK
48.0,26.111199378967285,0.1791156,OK
48.0,26.13891577720642,0.17769061,OK
48.0,26.1588716506958,0.17566812,OK
48.0,26.17885994911194,0.18184845,OK
48.0,26.208886861801147,0.16486295,OK
48.0,26.228872060775757,0.12895069,OK
48.0,26.248897314071655,0.069852106,OK
48.0,26.278883934020996,0.013938573,Suspicious
48.0,26.301652193069458,0.0073617618,Suspicious
48.0,26.321599006652832,0.0056405948,Suspicious
48.0,26.35151982307434,0.00561373,Suspicious
48.0,26.37146520614624,0.0054594027,Suspicious
48.0,26.39240860939026,0.0063063917,Suspicious
48.0,26.421332836151123,0.0044419174,Suspicious
48.0,26.441279888153076,0.003665323,Suspicious
48.0,26.512089729309082,0.0032880423,Suspicious
